activity,fall_binary,distance_m,person_binary,floor,max,min,mean,std,median,peak,p2p,energy,rms,crest,shape,impulse,margin,PC1,PC2,PC3,PC4,PC5
K,0,3,AD,H,686.0,-793.0,0.802,171.3740848258563,1.0,793.0,1479.0,7.137,121.1797775000016,6.543996171308283,988.7780548628429,8.899002493765584,988.7780547395538,2659.6290207170705,-6541.305192566614,-56.01409353189918,-177.82722493584092,101.01443264955009
K,0,3,AD,H,1194.0,-869.0,1.454,145.21208276849393,1.5,1194.0,2063.0,10.746,102.68044843582426,11.62830916877282,821.1829436038514,7.390646492434662,821.182943547374,2430.6862374298753,-5722.472001987606,243.03149858172486,-100.85095649490005,32.6847096674525
K,0,3,AD,H,998.0,-1074.0,0.188,192.88351083881437,2.0,1074.0,2072.0,9.666,136.38923849319457,7.874521566843336,5712.765957446809,51.41489361702127,5712.7659544081025,9347.633152309612,-5828.113492385553,-38.306953675430584,-233.42876686310916,91.02840227735587
K,0,3,AD,H,2008.0,-1420.0,3.534,147.04766191186957,0.0,2008.0,3428.0,18.072,103.97839889550976,19.31170340503016,568.1946802490097,5.113752122241086,568.1946802329317,2090.8377184615547,-3861.0776519421624,422.47612111051865,-67.2023813289668,-47.87707415595949
K,0,3,AD,H,1051.0,-1021.0,-0.01,219.7082824081,0.5,1051.0,2072.0,9.459,155.35721637361655,6.765054269976515,-105100.0,-945.9,-105100.001051,-147361.25816001423,-4338.276791641513,170.46455888551966,-250.06015826263643,105.28502561735063
K,0,3,AD,H,2107.0,-2009.0,-1.37,183.44308062081632,1.0,2107.0,4116.0,18.962999999999997,129.71384626872975,16.243447099971906,-1537.956204379562,-13.841605839416056,-1537.9562044918216,-880.2276963590568,-3028.500805307801,93.46982700730717,-359.2810870889533,-48.25543699526868
K,0,3,AD,H,848.0,-786.0,0.478,165.39345666323692,4.0,848.0,1634.0,7.632,116.9508347704582,7.250910193709921,1774.0585774058577,15.96652719665272,1774.058577034716,3772.121055226976,-6357.067132120281,63.55679638990622,-201.5403506697026,82.68429399559263
K,0,3,AD,H,430.0,-886.0,-0.358,84.53917186226936,1.5,886.0,1316.0,7.973999999999999,59.778221699705625,14.821451271180305,-2474.8603351955308,-22.273743016759777,-2474.8603358868327,-2240.1674891037565,-6640.137836245918,-309.1327909264789,-18.925429233794546,10.468931072310212
K,0,3,AD,H,753.0,-960.0,-0.686,164.75991947719646,-1.0,960.0,1713.0,8.639999999999999,116.50285633007516,8.240141317051782,-1399.4169096209912,-12.594752186588918,-1399.416909824988,-714.6097122853237,-6179.373127707982,-126.46770540667029,-153.0341515646611,79.94069988790484
K,0,3,AD,H,528.0,-702.0,-0.254,159.38644095128743,1.0,702.0,1230.0,6.318,112.70323322584458,6.228747657960008,-2763.779527559055,-24.874015748031493,-2763.7795286471573,-2650.2045441039663,-6805.555262991256,-100.96731596031596,-132.24296897346372,102.28177813294676
K,0,2,AD,H,2071.0,-2415.0,0.818,305.79805391066685,-1.0,2415.0,4486.0,21.735,216.23187759388196,11.168566017521968,2952.322738386308,26.570904645476773,2952.3227380253884,5474.766722720969,-2542.4639473078732,-228.63807874544798,-299.89607047722325,84.93503858242802
K,0,2,AD,H,1870.0,-1620.0,-1.704,291.8398076525225,0.0,1870.0,3490.0,16.83,206.36190701127632,9.061749947376756,-1097.4178403755868,-9.87676056338028,-1097.4178404399893,-264.68552976167916,-3821.839727498691,197.3007425803623,-246.28099764306222,123.57145882789783
K,0,2,AD,H,2569.0,-2801.0,-1.166,389.58898546955663,-2.0,2801.0,5370.0,25.209,275.4810135011108,10.167669867341711,-2402.2298456260723,-21.62006861063465,-2402.229845832095,-2086.4873132106477,-1322.8804999950262,-138.45406096726816,-412.39947973270154,130.2026835630847
K,0,2,AD,H,481.0,-610.0,-1.018,108.05708835929912,-1.0,610.0,1091.0,5.489999999999999,76.40789993413435,7.983467684962371,-599.2141453831041,-5.392927308447937,-599.214145441966,409.0362248818543,-7030.558074772825,-71.37343516180022,-138.03980321494777,47.61922845106032
K,0,2,AD,H,1612.0,-3689.0,-0.08,281.8055043546331,-2.0,3689.0,5301.0,33.201,199.2665831048562,18.51288832537871,-46112.5,-415.0125,-46112.500057640624,-63898.85747632606,-437.0381948965651,-1440.7213264148131,352.68508550152137,28.533220394076658
K,0,2,AD,H,3769.0,-2051.0,-1.964,243.0250708757191,1.5,3769.0,5820.0,33.921,171.8446756145623,21.932596901946788,-1919.0427698574335,-17.271384928716905,-1919.0427699551449,-1393.3495810284278,-422.240975975501,1194.591656993147,316.68851800849285,-72.66310910391509
K,0,2,AD,H,1869.0,-1363.0,2.054,258.9666127071094,1.0,1869.0,3232.0,16.820999999999998,183.1170479461074,10.206586557413592,909.9318403115872,8.189386562804284,909.9318402672868,2571.4685580153387,-4135.9695462283125,367.96176790844044,-100.0643832803905,100.7365746311586
K,0,2,AD,H,4268.0,-3219.0,2.516,314.37958392614996,-4.0,4268.0,7487.0,38.412,222.29993566078596,19.19928580866828,1696.3434022257552,15.267090620031796,1696.343402158333,3738.7487998946126,1588.0767798145444,738.3687709488977,-134.51691734501307,-90.4953960121943
K,0,2,AD,H,2872.0,-2624.0,0.916,356.75716150986676,0.0,2872.0,5496.0,25.848,252.26540814049113,11.384834810171562,3135.3711790393013,28.21834061135371,3135.3711786970116,5746.564989366496,-1229.0288693177354,192.8751868293162,-391.9636157770869,80.22022691885422
K,0,2,AD,H,2121.0,-2492.0,-2.322,242.2638600199037,0.0,2492.0,4613.0,22.427999999999997,171.3064182565024,14.547032302482975,-1073.2127476313522,-9.65891472868217,-1073.2127476775715,-216.4372662445512,-2318.1604364871337,-244.49436426298337,-294.2444285326676,-0.6903851329350239
K,0,2,AD,H,3891.0,-2758.0,0.994,402.4849192011655,1.0,3891.0,6649.0,35.019,284.59981569246384,13.671828952287804,3914.486921529175,35.230382293762574,3914.486921135363,6865.27651486089,475.2058036836115,793.5422464898121,-39.043254868925615,69.50188477269228
K,0,2,AD,H,1001.0,-2827.0,0.372,226.92955661025437,2.0,2827.0,3828.0,25.443,160.4634283307674,17.617721554425675,7599.462365591398,68.39516129032258,7599.462363548531,12040.402043554399,-3163.0785998319125,-1322.358816702389,356.21529886149324,55.953545053975546
K,0,2,AD,H,3717.0,-2243.0,2.508,341.58884028553285,2.0,3717.0,5960.0,33.452999999999996,241.5397853435488,15.388769161623651,1482.0574162679425,13.338516746411482,1482.0574162088494,3417.570342657148,-330.7958886786173,1026.5284363878523,181.00263261588015,38.623462859384425
K,0,2,AD,H,2374.0,-2833.0,-0.888,301.87963509347287,0.5,2833.0,5207.0,25.496999999999996,213.46113707671512,13.271736667372185,-3190.3153153153153,-28.712837837837835,-3190.3153156745852,-3202.7508309476007,-1483.8384384722976,-305.3178397250283,-303.33450654179217,36.895673718054624
K,0,2,AD,H,5009.0,-4160.0,0.644,397.46722840923456,-2.0,5009.0,9169.0,45.081,281.0517725075921,17.82233912032948,7777.950310559006,70.00155279503105,7777.950309351249,12359.950951744433,3686.6417071970263,597.5066608240219,-356.1093893060224,-92.2980155696973
K,0,2,AD,H,2783.0,-3958.0,-0.146,421.30026883095394,-1.5,3958.0,6741.0,35.622,297.90427700608296,13.286146945514249,-27109.589041095893,-243.986301369863,-27109.589059664104,-37008.42140128005,1022.1610064428933,-799.2451843375909,-125.02419801298599,97.52580404310018
K,0,2,AD,H,3607.0,-2958.0,-3.598,452.55250738436945,-1.0,3607.0,6565.0,32.463,320.00294681446275,11.271771200567516,-1002.5013896609228,-9.022512506948305,-1002.5013896887856,-90.53271640735079,329.1437292119663,471.7620363093979,-274.5932748781207,132.86211598261005
K,0,2,AD,H,4976.0,-3964.0,2.028,455.5846155214195,-1.0,4976.0,8940.0,44.784,322.14697103946173,15.446365936467116,2453.6489151873766,22.08284023668639,2453.648915066388,4828.008608230506,3494.7453393435608,715.1627738021609,-262.7607258212846,-7.2415678597766995
K,0,2,AD,H,2506.0,-3043.0,0.116,300.901035908522,2.0,3043.0,5549.0,27.386999999999997,212.7691629569727,14.30188452926974,26232.758620689652,236.0948275862069,26232.75859807521,38411.11173160795,-1413.8160610715931,-397.4763692142843,-295.7542946672189,20.6466316623517
K,0,2,AD,H,3880.0,-3308.0,-1.652,342.2787934431255,-3.0,3880.0,7188.0,34.919999999999995,242.0276558999836,16.03122579348281,-2348.668280871671,-21.138014527845034,-2348.6682810138423,-1986.6347677067827,1146.8426708094776,419.86467803612055,-350.28075089002033,-40.83888428187696
LAF,1,1,AD,H,80.0,-175.0,-19.804,51.55429443362694,-7.0,175.0,255.0,1.575,36.45439119330549,4.800519067018108,-8.836598666935974,-0.0795293880024237,-8.836598666980592,1233.313461736413,-8151.930729680403,-48.45076554092064,-90.04093470938696,29.60107540085516
LAF,1,1,AD,H,84.0,-269.0,-20.8,62.378989063250344,-6.5,269.0,353.0,2.421,44.1086061701858,6.098583096507465,-12.932692307692308,-0.1163942307692307,-12.932692307754484,1228.8890087725902,-8002.865770053017,-114.23439906359988,-60.755280637247246,38.39338943764336
LAF,1,1,AD,H,83.0,-171.0,-31.948,54.65282388236342,-9.0,171.0,254.0,1.539,38.64538237821327,4.42484947687833,-5.352447727557281,-0.0481720295480155,-5.352447727574034,1238.2193478732122,-8154.61714689768,-43.31160634186227,-93.00727866122247,33.40762807544269
LAF,1,1,AD,H,114.0,-171.0,-32.516,57.25968115674715,-10.0,171.0,285.0,1.539,40.488708834515485,4.223399681597831,-5.258949440275557,-0.04733054496248,-5.2589494402917305,1238.7000656841087,-8120.155620361883,-20.528489930108535,-107.99801405976787,34.14466259254445
LAF,1,1,AD,H,163.0,-3506.0,-33.074,165.53340188093927,-9.0,3506.0,3669.0,31.554,117.04979098289014,29.953065020957556,-106.00471669589406,-0.9540424502630463,-106.00471669621456,1143.6181042546361,-2949.885060620877,-2426.576882459303,990.6927951277485,16.48754148668567
LAF,1,1,AD,H,84.0,-90.0,-21.0,46.21046216634556,-7.5,90.0,174.0,0.8099999999999999,32.675731159587336,2.7543377548444923,-4.285714285714286,-0.0385714285714285,-4.285714285734693,1238.59917732758,-8278.061890508321,16.681284722735,-120.41854962153761,26.50303653580538
LAF,1,1,AD,H,89.0,-119.0,-12.608,32.59803060306553,-6.0,119.0,208.0,1.071,23.05028849275424,5.162625189589586,-9.438451776649746,-0.0849460659898477,-9.438451776724609,1231.7699666472727,-8228.76624027571,-1.0673811034337959,-112.24384210121018,8.118764322709069
LAF,1,1,AD,H,156.0,-362.0,-23.358,51.14776655972474,-8.0,362.0,518.0,3.2579999999999996,36.16693257692789,10.009142999064622,-15.49790221765562,-0.1394811199589005,-15.497902217721968,1227.3690055629556,-7781.256717281481,-129.71495287119384,-63.151562959982584,14.866486691449161
LAF,1,1,AD,H,158.0,-174.0,-29.224,56.758937428002575,-9.5,174.0,332.0,1.5659999999999998,40.13462954828355,4.3354081489819425,-5.954010402408979,-0.0535860936216808,-5.954010402429352,1238.2522249454928,-8066.862188629341,9.562088253003294,-128.02605936643704,29.893455176461046
LAF,1,1,AD,H,163.0,-358.0,-27.046,64.11968927799177,-10.0,358.0,521.0,3.222,45.33946709604234,7.895990467679089,-13.236707831102564,-0.1191303704799231,-13.236707831151508,1230.5941429059121,-7778.964745796828,-121.47221780255447,-68.57907602264203,30.39170399772818
RBS,0,2,AW,H,298.0,-445.0,-1.014,59.784564833949986,2.0,445.0,743.0,4.005,42.27407120437283,10.526547061168056,-438.8560157790927,-3.949704142011834,-438.8560158223724,631.4254810022513,-7490.702616659762,-85.64354869317006,-103.54350296912281,10.323984999335199
RBS,0,2,AW,H,533.0,-647.0,-0.288,84.61889724844615,2.0,647.0,1180.0,5.8229999999999995,59.834596060903955,10.813142272096846,-2246.527777777778,-20.21875,-2246.5277785578223,-1919.4640734081229,-6895.30124347221,-58.699935349078956,-149.11121481018387,12.938019496939901
RBS,0,2,AW,H,255.0,-365.0,0.178,47.38908911906906,0.0,365.0,620.0,3.2849999999999997,33.509146270347365,10.8925484718479,2050.561797752809,18.45505617977528,2050.561796600808,4150.293626356508,-7695.184022091576,-61.72524627158515,-109.35042105126169,2.4574783217530687
RBS,0,2,AW,H,302.0,-335.0,-0.91,54.00547270568353,1.0,335.0,637.0,3.0149999999999997,38.18763597137383,8.772472856165338,-368.13186813186815,-3.3131868131868125,-368.1318681723222,729.9409276600347,-7656.048718148995,-2.2747164030124942,-142.3528950752771,7.78564186209935
RBS,0,2,AW,H,315.0,-386.0,1.248,51.06468152646012,1.0,386.0,701.0,3.474,36.10818258649137,10.690097710550756,309.29487179487177,2.783653846153846,309.29487177008855,1688.8025233793862,-7572.846334285823,-30.95108318298235,-131.16705257028235,1.0010587860500308
RBS,0,2,AW,H,408.0,-185.0,0.298,32.32750115089817,1.0,408.0,593.0,3.672,22.858995282616014,17.84855348871256,1369.1275167785236,12.322147651006713,1369.1275163190846,3186.711124662902,-7697.670350162476,170.7853992615381,-41.54434921658495,-15.388361645640437
RBS,0,2,AW,H,369.0,-805.0,0.294,64.37066668490328,1.0,805.0,1174.0,7.244999999999999,45.516934922394086,17.685725134447583,2738.095238095238,24.642857142857142,2738.095237163913,5130.046476426457,-6903.3184557345885,-301.0560126145222,-16.042796849163068,-5.031021393313107
RBS,0,2,AW,H,486.0,-691.0,-0.656,75.25002855544436,0.0,691.0,1177.0,6.218999999999999,53.209805476036045,12.986328249427707,-1053.3536585365853,-9.480182926829269,-1053.3536586971577,-232.01764758593413,-6896.5713831821095,-126.98958221460254,-111.2096640941952,3.4517459585457324
RBS,0,2,AW,H,777.0,-259.0,-0.076,60.27892934222779,1.0,777.0,1036.0,6.992999999999999,42.62363970055402,18.229320758590696,-10223.684210526317,-92.01315789473684,-10223.684223978533,-13201.197394172108,-6891.2622357968585,385.37257455030897,71.38593056059179,-8.881919473175346
RBS,0,2,AW,H,331.0,-554.0,0.458,51.77038324334025,1.0,554.0,885.0,4.986,36.60718905599229,15.13363943766982,1209.6069868995633,10.886462882096067,1209.606986635457,2964.5403745133635,-7309.9090031078385,-143.3785671646358,-82.04102912615377,-6.657189037021482
RBS,0,2,AW,H,372.0,-369.0,-1.044,56.472758112364545,0.0,372.0,741.0,3.348,39.93227021356058,9.315773884392696,-356.32183908045977,-3.206896551724138,-356.3218391145902,747.9172429242788,-7525.205606409101,24.032785690488694,-161.80549322621425,3.8336470986694913
RBS,0,2,AW,H,851.0,-1153.0,0.248,120.51661713644314,1.0,1153.0,2004.0,10.377,85.21811722284183,13.529986786553298,4649.193548387097,41.842741935483865,4649.193546512422,7842.985907640219,-5859.376597888751,-203.8379791582796,-132.2914374168613,10.543702991689567
RBS,0,2,AW,H,680.0,-690.0,1.378,84.25002819287957,0.5,690.0,1370.0,6.21,59.57376625034295,11.582279305633593,500.7256894049347,4.506531204644412,500.7256893685976,1967.889750402954,-6703.836631054365,14.376115519740583,-204.97069157551584,-0.6264359596260825
RBS,0,2,AW,H,287.0,-601.0,-1.494,59.49545682458057,0.0,601.0,888.0,5.409,42.069640970452376,14.28583620245565,-402.27576974564926,-3.620481927710843,-402.27576977257536,685.2221036855419,-7264.41847159441,-208.07222187044158,-45.48411715673993,3.9868203654429557
RBS,0,2,AW,H,300.0,-458.0,-0.032,54.19199683571445,1.0,458.0,758.0,4.122,38.31952844857361,11.952130376934438,-14312.5,-128.8125,-14312.500044726565,-18988.161130403038,-7281.320485572776,-77.21568331206342,-99.65346428102559,0.5691132077022125
RBS,0,3,AW,H,157.0,-170.0,0.246,29.643869551797856,-1.0,170.0,327.0,1.5299999999999998,20.961381180685684,8.110152596081887,691.0569105691058,6.2195121951219505,691.0569102881882,2223.8711938612632,-8084.9816558607845,10.615771377884377,-127.39059782547722,-3.119762806261214
RBS,0,3,AW,H,151.0,-141.0,-0.356,25.43594382909653,0.0,151.0,292.0,1.359,17.985928367434273,8.395452095394976,-424.15730337078656,-3.817415730337079,-424.15730348993185,646.3254673686566,-8116.919333017721,28.18228313662665,-125.0642819208519,-6.470012218638363
RBS,0,3,AW,H,118.0,-146.0,-0.85,24.08242983699335,-1.0,146.0,264.0,1.3139999999999998,17.028849445187237,8.573685525258027,-171.76470588235296,-1.5458823529411765,-171.76470590256056,1002.9125357562425,-8153.5620729834845,0.530771705658708,-116.51511668877245,-5.911947971272486
RBS,0,3,AW,H,147.0,-117.0,0.254,29.824830679319877,0.0,147.0,264.0,1.323,21.08934002108767,6.970346148955428,578.7401574803149,5.208661417322834,578.7401572524644,2064.3011553431634,-8162.8731746788135,40.60290583015683,-113.4851610879239,0.8800847695599785
RBS,0,3,AW,H,125.0,-125.0,-1.212,24.916112886297604,1.0,125.0,250.0,1.125,17.618352382710555,7.094874553801435,-103.13531353135312,-0.9282178217821784,-103.13531353986264,1099.7507499043345,-8178.864209415463,20.984048257131832,-127.02093851718202,-4.499849574538125
RBS,0,3,AW,H,183.0,-189.0,0.176,29.856990869938908,0.0,189.0,372.0,1.7009999999999998,21.112080709958637,8.95222041808736,1073.8636363636365,9.664772727272728,1073.8636357534865,2765.785823588818,-8032.2531667258445,15.317537009888607,-133.42897966164404,-5.7006963882740695
RBS,0,3,AW,H,223.0,-233.0,1.374,36.60499933003556,1.0,233.0,456.0,2.097,25.88364325159717,9.001823960219454,169.57787481804948,1.5262008733624453,169.57787480570755,1488.0340727956102,-7907.9747099249535,13.608751160004168,-138.0648405486871,-2.696209081859209
RBS,0,3,AW,H,156.0,-157.0,-0.652,28.709150573524575,0.0,157.0,313.0,1.4129999999999998,20.30043505264489,7.733824402918148,-240.79754601226992,-2.1671779141104293,-240.79754604920208,905.869984927752,-8093.4561612677335,20.504187363935348,-131.24926452668356,-3.750994505188615
RBS,0,3,AW,H,181.0,-190.0,-0.846,24.27106204733966,0.0,190.0,371.0,1.71,17.162232560273324,11.070820729921056,-224.5862884160757,-2.021276595744681,-224.5862884426225,929.5371369305682,-8015.68351702743,14.583399509496033,-131.80717978203276,-12.636204355965873
RBS,0,3,AW,H,303.0,-219.0,-0.264,31.86152251908984,0.0,303.0,522.0,2.727,22.529498632176313,13.44903430595032,-1147.7272727272727,-10.329545454545451,-1147.7272731620178,-373.8301102734172,-7787.338787840712,79.45555283400157,-105.07391671756191,-12.582758488796973
RBS,0,3,AW,H,292.0,-234.0,-0.688,34.91591181389355,-1.0,292.0,526.0,2.6279999999999997,24.689278014915615,11.826996310851742,-424.4186046511628,-3.819767441860465,-424.4186047128515,649.039521450571,-7797.282371508474,61.0002951617587,-118.35975044613491,-9.081126870577375
RBS,0,3,AW,H,549.0,-289.0,0.198,38.75723212620024,1.0,549.0,838.0,4.941,27.405501656457304,20.032474022260573,2772.7272727272725,24.954545454545453,2772.7272713269053,5174.841910454579,-7385.034592414405,194.4277176555821,-40.88783590217879,-22.221999845633334
RBS,0,3,AW,H,427.0,-321.0,1.122,43.88387751111816,0.0,427.0,748.0,3.842999999999999,31.03058737287148,13.7606160936968,380.5704099821746,3.425133689839571,380.5704099482557,1790.3684618278135,-7504.393333137964,92.84943267608246,-110.79366908240189,-11.450533552785414
RBS,0,3,AW,H,416.0,-329.0,0.268,41.65311681351782,1.0,416.0,745.0,3.744,29.453201356393848,14.124101314701148,1552.238805970149,13.97014925373134,1552.2388053909556,3447.226190421601,-7528.410072625086,78.52555246304519,-119.84262623682136,-13.898855396324173
RBS,0,3,AW,H,726.0,-236.0,1.572,49.91749521617962,0.0,726.0,962.0,6.534,35.296999367207654,20.56832062258764,461.8320610687023,4.15648854961832,461.83206103932366,1909.002890005724,-7139.96086620712,353.4366606846044,63.2500873275055,-15.495959328298405
